# Model Roll	Model Pitch 	Ref Roll 	Ref Pitch
-7.688305664062500000e+01	1.264142990112304688e+01	-1.407989150243355994e+02	6.473974117905882508e+01
-7.720130920410156250e+01	1.191770362854003906e+01	-1.393890235218993325e+02	6.398976706115169577e+01
-7.750947570800781250e+01	1.117687225341796875e+01	-1.379791211697067297e+02	6.323979035503526092e+01
-7.780545806884765625e+01	1.042016792297363281e+01	-1.365692090527333562e+02	6.248981131953045320e+01
-7.808822631835937500e+01	9.649314880371093750e+00	-1.351592881474573460e+02	6.173983018757620300e+01
-7.835711669921875000e+01	8.865991592407226562e+00	-1.337493593327089059e+02	6.098984716881738422e+01
-7.861165618896484375e+01	8.071853637695312500e+00	-1.323394233994353328e+02	6.023986245193435707e+01
-7.885147857666015625e+01	7.268551826477050781e+00	-1.309294810594890919e+02	5.948987620673965182e+01
-7.907635498046875000e+01	6.457685470581054688e+00	-1.295195329535374924e+02	5.873988858606445262e+01
-7.928612518310546875e+01	5.640803337097167969e+00	-1.281095796581810475e+02	5.798989972745680888e+01
-7.948072052001953125e+01	4.819425582885742188e+00	-1.266996216923602532e+02	5.723990975470992737e+01
-7.966011047363281250e+01	3.995028495788574219e+00	-1.252896595231215429e+02	5.648991877923765514e+01
-7.982657623291015625e+01	3.178127288818359375e+00	-1.238796935708066798e+02	5.573992690131266414e+01
-7.997982025146484375e+01	2.370827198028564453e+00	-1.224697242137233388e+02	5.498993421118016300e+01
-8.011952209472656250e+01	1.573268055915832520e+00	-1.210597517923483366e+02	5.423994079006092761e+01
-8.024550628662109375e+01	7.855021953582763672e-01	-1.196497766131108165e+02	5.348994671105357668e+01
-8.035768890380859375e+01	7.531210780143737793e-03	-1.182397989517970558e+02	5.273995203994694236e+01
-8.045598602294921875e+01	-7.606036067008972168e-01	-1.168298190566146673e+02	5.198995683595104111e+01
-8.054038238525390625e+01	-1.518879532814025879e+00	-1.154198371509505421e+02	5.123996115235466675e+01
-8.061092376708984375e+01	-2.267247915267944336e+00	-1.140098534358528184e+02	5.048996503711794048e+01
-8.066769409179687500e+01	-3.005666017532348633e+00	-1.125998680922648418e+02	4.973996853340490532e+01
-8.071084594726562500e+01	-3.734077692031860352e+00	-1.111898812830356889e+02	4.898997168006322056e+01
-8.074057769775390625e+01	-4.452491760253906250e+00	-1.097798931547294501e+02	4.823997451205566733e+01
-8.075727844238281250e+01	-5.161202430725097656e+00	-1.083699038392538512e+02	4.748997706084887938e+01
-8.076119232177734375e+01	-5.860124588012695312e+00	-1.069599134553258182e+02	4.673997935476271692e+01
-8.075251007080078125e+01	-6.549070358276367188e+00	-1.055499221097905576e+02	4.598998141928518635e+01
-8.073151397705078125e+01	-7.227844715118408203e+00	-1.041399298988088020e+02	4.523998327735545644e+01
-8.069849395751953125e+01	-7.896286964416503906e+00	-1.027299369089252536e+02	4.448998494961863770e+01
-8.065380096435546875e+01	-8.554224967956542969e+00	-1.013199432180300334e+02	4.373998645465557900e+01
-8.059778594970703125e+01	-9.201488494873046875e+00	-9.990994889622437825e+01	4.298998780918878282e+01
-8.053083801269531250e+01	-9.837940216064453125e+00	-9.849995400659926759e+01	4.223998902826861723e+01
-8.045336914062500000e+01	-1.046341609954833984e+01	-9.708995860593668681e+01	4.148999012544049236e+01
-8.036580657958984375e+01	-1.107779312133789062e+01	-9.567996274534034740e+01	4.073999111289523967e+01
-8.026855468750000000e+01	-1.168093967437744141e+01	-9.426996647080362379e+01	3.998999200160449874e+01
-8.016207885742187500e+01	-1.227272033691406250e+01	-9.285996982372058994e+01	3.923999280144285962e+01
-8.004681396484375000e+01	-1.285302925109863281e+01	-9.144997284134586835e+01	3.848999352129733609e+01
-7.992321777343750000e+01	-1.342175388336181641e+01	-9.003997555720862067e+01	3.773999416916634431e+01
-7.979174804687500000e+01	-1.397878837585449219e+01	-8.862997800148508531e+01	3.698999475224842115e+01
-7.965283203125000000e+01	-1.452403163909912109e+01	-8.721998020133388252e+01	3.623999527702233081e+01
-7.950692749023437500e+01	-1.505738925933837891e+01	-8.580998218119781029e+01	3.548999574931882250e+01
-7.935446929931640625e+01	-1.557877159118652344e+01	-8.439998396307537121e+01	3.473999617438565224e+01
-7.919590759277343750e+01	-1.608808326721191406e+01	-8.298998556676517069e+01	3.398999655694581890e+01
-7.903165435791015625e+01	-1.658525276184082031e+01	-8.157998701008595788e+01	3.323999690124996675e+01
-7.886211395263671875e+01	-1.707018852233886719e+01	-8.016998830907471074e+01	3.248999721112372185e+01
-7.868771362304687500e+01	-1.754279899597167969e+01	-7.875998947816455598e+01	3.173999749001011850e+01
-7.850881195068359375e+01	-1.800301361083984375e+01	-7.734999053034542271e+01	3.098999774100788684e+01
-7.832581329345703125e+01	-1.845074081420898438e+01	-7.593999147730818322e+01	3.023999796690583963e+01
-7.813906860351562500e+01	-1.888588523864746094e+01	-7.452999232957468223e+01	2.948999817021401526e+01
-7.794890594482421875e+01	-1.930837249755859375e+01	-7.311999309661455015e+01	2.873999835319137119e+01
-7.775566864013671875e+01	-1.971810913085937500e+01	-7.170999378695040605e+01	2.798999851787102244e+01
-7.751358795166015625e+01	-2.010588836669921875e+01	-7.029999440825267243e+01	2.723999866608262721e+01
-7.721824645996093750e+01	-2.045993804931640625e+01	-6.888999496742469830e+01	2.648999879947315250e+01
-7.687707519531250000e+01	-2.078298568725585938e+01	-6.747999547067952619e+01	2.573999891952458441e+01
-7.649650573730468750e+01	-2.107722854614257812e+01	-6.606999592360887164e+01	2.498999902757092428e+01
-7.608164215087890625e+01	-2.134424209594726562e+01	-6.465999633124528145e+01	2.423999912481264118e+01
-7.563679504394531250e+01	-2.158529472351074219e+01	-6.324999669811808189e+01	2.348999921233010113e+01
-7.516558074951171875e+01	-2.180139160156250000e+01	-6.183999702830361400e+01	2.273999929109589857e+01
-7.467108917236328125e+01	-2.199333000183105469e+01	-6.042999732547055913e+01	2.198999936198511307e+01
-7.415589904785156250e+01	-2.216176033020019531e+01	-5.901999759292084491e+01	2.123999942578540612e+01
-7.362221527099609375e+01	-2.230719566345214844e+01	-5.760999783362607474e+01	2.048999948320566133e+01
-7.307190704345703125e+01	-2.243009185791015625e+01	-5.619999805026075990e+01	1.973999953488381820e+01
-7.250655364990234375e+01	-2.253079986572265625e+01	-5.478999824523200601e+01	1.898999958139421196e+01
-7.192749786376953125e+01	-2.260965728759765625e+01	-5.337999842070614420e+01	1.823999962325356350e+01
-7.133589935302734375e+01	-2.266693878173828125e+01	-5.196999857863283268e+01	1.748999966092700120e+01
-7.073271942138671875e+01	-2.270291137695312500e+01	-5.055999872076687041e+01	1.673999969483303119e+01
-7.011883544921875000e+01	-2.271779632568359375e+01	-4.914999884868749547e+01	1.598999972534854130e+01
-6.949493408203125000e+01	-2.271182823181152344e+01	-4.773999896381607755e+01	1.523999975281244801e+01
-6.886164093017578125e+01	-2.268520736694335938e+01	-4.632999906743177121e+01	1.448999977752998625e+01
-6.821725463867187500e+01	-2.263889884948730469e+01	-4.491999916068592569e+01	1.373999979977574704e+01
-6.756061553955078125e+01	-2.257350158691406250e+01	-4.350999924461464019e+01	1.298999981979695306e+01
-6.689190673828125000e+01	-2.248908424377441406e+01	-4.209999932015050916e+01	1.223999983781598644e+01
-6.621133422851562500e+01	-2.238570022583007812e+01	-4.068999938813279016e+01	1.148999985403314739e+01
-6.551912689208984375e+01	-2.226346778869628906e+01	-3.927999944931682563e+01	1.073999986862858158e+01
-6.481552886962890625e+01	-2.212257575988769531e+01	-3.786999950438244156e+01	9.989999881764523693e+00
-6.410077667236328125e+01	-2.196324539184570312e+01	-3.645999955394152892e+01	9.239999893586817947e+00
-6.337510681152343750e+01	-2.178573989868164062e+01	-3.504999959854469438e+01	8.489999904226863237e+00
-6.263867568969726562e+01	-2.159055328369140625e+01	-3.363999963868755572e+01	7.739999913802924070e+00
-6.189155578613281250e+01	-2.137799835205078125e+01	-3.222999967481609929e+01	6.989999922421358036e+00
-6.113375091552734375e+01	-2.114845848083496094e+01	-3.081999970733178529e+01	6.239999930177938303e+00
-6.036515045166015625e+01	-2.090231323242187500e+01	-2.940999973659592825e+01	5.489999937158869692e+00
-5.958552551269531250e+01	-2.063999366760253906e+01	-2.799999976293365478e+01	4.739999943441707941e+00
-5.879458236694335938e+01	-2.036193275451660156e+01	-2.658999978663763031e+01	3.989999949096271870e+00
-5.799185943603515625e+01	-2.006861877441406250e+01	-2.517999980797119974e+01	3.239999954185358799e+00
-5.717680358886718750e+01	-1.976052093505859375e+01	-2.376999982717140369e+01	2.489999958765556798e+00
-5.634872817993164062e+01	-1.943815422058105469e+01	-2.235999984445157196e+01	1.739999962887754936e+00
-5.550680923461914062e+01	-1.910205268859863281e+01	-2.094999986000375714e+01	9.899999665977531338e-01
-5.465011596679687500e+01	-1.875276184082031250e+01	-1.953999987400072769e+01	2.399999699367715567e-01
-5.377756881713867188e+01	-1.839088821411132812e+01	-1.812999988659800010e+01	-5.100000270581428463e-01
-5.288804626464843750e+01	-1.801701736450195312e+01	-1.671999989793551933e+01	-1.260000024353606918e+00
-5.198030853271484375e+01	-1.763177871704101562e+01	-1.530999990813928591e+01	-2.010000021919494451e+00
-5.105295181274414062e+01	-1.723585510253906250e+01	-1.389999991732267759e+01	-2.760000019728834353e+00
-5.010454940795898438e+01	-1.682997894287109375e+01	-1.248999992558772831e+01	-3.510000017757199942e+00
-4.913356399536132812e+01	-1.641492843627929688e+01	-1.107999993302629527e+01	-4.260000015982709165e+00
-4.813840103149414062e+01	-1.599154949188232422e+01	-9.669999939720966609e+00	-5.010000014385719069e+00
-4.711745834350585938e+01	-1.556073856353759766e+01	-8.259999945746194783e+00	-5.760000012948418124e+00
-4.606909179687500000e+01	-1.512348556518554688e+01	-6.849999951168899592e+00	-6.510000011654827112e+00
-4.499168014526367188e+01	-1.468085193634033203e+01	-5.439999956049332397e+00	-7.260000010490595734e+00
-4.388365936279296875e+01	-1.423396968841552734e+01	-4.029999960441740470e+00	-8.010000009442798330e+00
-4.274352264404296875e+01	-1.378408622741699219e+01	-2.619999964394875924e+00	-8.760000008499728708e+00
-4.156988906860351562e+01	-1.333252620697021484e+01	-1.209999967952706701e+00	-9.510000007651008502e+00
-4.036154937744140625e+01	-1.288071537017822266e+01	2.000000288452267461e-01	-1.026000000688717151e+01
-3.911749267578125000e+01	-1.243018245697021484e+01	1.610000025963403747e+00	-1.101000000619966634e+01
-3.783698272705078125e+01	-1.198254871368408203e+01	3.020000023369764808e+00	-1.176000000558096303e+01
-3.651959609985351562e+01	-1.153953933715820312e+01	4.430000021035454871e+00	-1.251000000502414267e+01
-3.516529083251953125e+01	-1.110296535491943359e+01	5.840000018934572878e+00	-1.326000000452299332e+01
-3.377444839477539062e+01	-1.067472076416015625e+01	7.250000017043810807e+00	-1.401000000407191770e+01
-3.234792327880859375e+01	-1.025676822662353516e+01	8.660000015342101065e+00	-1.476000000366593135e+01
-3.088711929321289062e+01	-9.851144790649414062e+00	1.007000001381056364e+01	-1.551000000330055251e+01
-2.939394569396972656e+01	-9.459907531738281250e+00	1.148000001243220147e+01	-1.626000000297171155e+01
-2.787092018127441406e+01	-9.085167884826660156e+00	1.289000001119164729e+01	-1.701000000267574919e+01
-2.632110786437988281e+01	-8.729021072387695312e+00	1.430000001007515920e+01	-1.776000000240939869e+01
-2.474811744689941406e+01	-8.393564224243164062e+00	1.571000000907032046e+01	-1.851000000216971841e+01
-2.315600967407226562e+01	-8.080839157104492188e+00	1.712000000816598799e+01	-1.926000000195395145e+01
-2.159439659118652344e+01	-7.808701992034912109e+00	1.853000000735208630e+01	-2.001000000175976368e+01
-2.009203910827636719e+01	-7.584009170532226562e+00	1.994000000661955596e+01	-2.076000000158501635e+01
-1.862485885620117188e+01	-7.395290851593017578e+00	2.135000000596030389e+01	-2.151000000142777324e+01
-1.719273376464843750e+01	-7.233837127685546875e+00	2.276000000536695467e+01	-2.226000000128620471e+01
-1.576798343658447266e+01	-7.095284938812255859e+00	2.417000000483293931e+01	-2.301000000115878308e+01
-1.434286308288574219e+01	-6.974757194519042969e+00	2.558000000435230703e+01	-2.376000000104408372e+01
-1.292571449279785156e+01	-6.866471290588378906e+00	2.699000000391976783e+01	-2.451000000094088804e+01
-1.152061176300048828e+01	-6.765865325927734375e+00	2.840000000353048293e+01	-2.526000000084806985e+01
-1.013178253173828125e+01	-6.669653892517089844e+00	2.981000000318012511e+01	-2.601000000076451357e+01
-8.760802268981933594e+00	-6.575508117675781250e+00	3.122000000286477928e+01	-2.676000000068930618e+01
-7.406810760498046875e+00	-6.481855869293212891e+00	3.263000000258098510e+01	-2.751000000062162698e+01
-6.067706584930419922e+00	-6.390622615814208984e+00	3.404000000232559131e+01	-2.826000000056066597e+01
-4.742189407348632812e+00	-6.302670001983642578e+00	3.545000000209574154e+01	-2.901000000050581207e+01
-3.429493188858032227e+00	-6.218547344207763672e+00	3.686000000188884229e+01	-2.976000000045645422e+01
-2.128867864608764648e+00	-6.139244079589843750e+00	3.827000000170264826e+01	-3.051000000041208438e+01
-8.394196629524230957e-01	-6.066210746765136719e+00	3.968000000153509177e+01	-3.126000000037208792e+01
4.398639798164367676e-01	-6.001255512237548828e+00	4.109000000138426856e+01	-3.201000000033606341e+01
1.710130691528320312e+00	-5.946516990661621094e+00	4.250000000124850885e+01	-3.276000000030370529e+01
2.972717046737670898e+00	-5.904358386993408203e+00	4.391000000112634183e+01	-3.351000000027460146e+01
4.229124546051025391e+00	-5.877346038818359375e+00	4.532000000101638193e+01	-3.426000000024834691e+01
5.481088161468505859e+00	-5.868195056915283203e+00	4.673000000091742123e+01	-3.501000000022473557e+01
6.730556011199951172e+00	-5.879751682281494141e+00	4.814000000082837971e+01	-3.576000000020346903e+01
7.979757785797119141e+00	-5.914945602416992188e+00	4.955000000074824129e+01	-3.651000000018434122e+01
9.231195449829101562e+00	-5.976792335510253906e+00	5.096000000067609648e+01	-3.726000000016713898e+01
1.048768901824951172e+01	-6.068353652954101562e+00	5.237000000061117788e+01	-3.801000000015167757e+01
1.175236129760742188e+01	-6.192759990692138672e+00	5.378000000055276786e+01	-3.876000000013773672e+01
1.346604442596435547e+01	-6.495648384094238281e+00	5.519000000050016297e+01	-3.951000000012522406e+01
1.535939502716064453e+01	-7.034580230712890625e+00	5.643100000045284759e+01	-4.024100000011391387e+01
1.711992263793945312e+01	-7.844039440155029297e+00	5.751990000041026008e+01	-4.095490000010379816e+01
1.870424652099609375e+01	-9.000600814819335938e+00	5.847191000037194186e+01	-4.165341000009465233e+01
2.057273674011230469e+01	-1.047129535675048828e+01	5.930071900033743759e+01	-4.233806900008639218e+01
2.292845535278320312e+01	-1.217810630798339844e+01	6.001864710030640282e+01	-4.301026210007896822e+01
2.563308906555175781e+01	-1.401358509063720703e+01	6.063678239027842665e+01	-4.367123589007227480e+01
2.858466148376464844e+01	-1.589866256713867188e+01	6.116510415125328137e+01	-4.432211230106631206e+01
3.166971969604492188e+01	-1.780072975158691406e+01	6.161259373613066259e+01	-4.496390107096095790e+01
3.480621719360351562e+01	-1.970165824890136719e+01	6.198733436252028639e+01	-4.559751096386612090e+01
3.793125915527343750e+01	-2.159071540832519531e+01	6.229660092627094059e+01	-4.622375986748077281e+01
4.099280166625976562e+01	-2.346084022521972656e+01	6.254694083364652357e+01	-4.684338388073396686e+01
4.394568634033203125e+01	-2.530619239807128906e+01	6.274424675028456733e+01	-4.745704549266180550e+01
4.674285125732421875e+01	-2.710905838012695312e+01	6.289382207525879664e+01	-4.806534094339690455e+01
4.932810211181640625e+01	-2.882693290710449219e+01	6.300043986773560079e+01	-4.866880684905847687e+01
5.168852233886718750e+01	-3.046094703674316406e+01	6.306839588096472937e+01	-4.926792616415390569e+01
5.381409072875976562e+01	-3.201612472534179688e+01	6.310155629287095991e+01	-4.986313354773975703e+01
5.569976043701171875e+01	-3.349961853027343750e+01	6.310340066358655520e+01	-5.045482019296704124e+01
5.734346771240234375e+01	-3.492682266235351562e+01	6.307706059723058445e+01	-5.104333817367161430e+01
5.876241302490234375e+01	-3.629121017456054688e+01	6.302535453751022487e+01	-5.162900435630570684e+01
5.996753311157226562e+01	-3.759193420410156250e+01	6.295081908376187840e+01	-5.221210392067639106e+01
6.097246932983398438e+01	-3.882936859130859375e+01	6.285573717538837712e+01	-5.279289352860995876e+01
6.179248428344726562e+01	-4.000452804565429688e+01	6.274216345785223581e+01	-5.337160417575024240e+01
6.244340515136718750e+01	-4.111903762817382812e+01	6.261194711206967867e+01	-5.394844375817648086e+01
6.294086456298828125e+01	-4.217510223388671875e+01	6.246675240086542402e+01	-5.452359938236004666e+01
6.329967498779296875e+01	-4.317538070678710938e+01	6.230807716078156488e+01	-5.509723944412525753e+01
6.353356552124023438e+01	-4.412285232543945312e+01	6.213726944470609226e+01	-5.566951549971398094e+01
6.365501403808593750e+01	-4.502071762084960938e+01	6.195554250023819520e+01	-5.624056394974383011e+01
6.367518234252929688e+01	-4.587231445312500000e+01	6.176398825021705363e+01	-5.681050755477074432e+01
6.360398483276367188e+01	-4.668101119995117188e+01	6.156358942519803179e+01	-5.737945679929494958e+01
6.345016479492187500e+01	-4.745018005371093750e+01	6.135523048268089497e+01	-5.794751111936673738e+01
6.322140121459960938e+01	-4.818312072753906250e+01	6.113970743441547739e+01	-5.851476000743137007e+01
6.292443084716796875e+01	-4.888304519653320312e+01	6.091773669097660360e+01	-5.908128400668952196e+01
6.256513595581054688e+01	-4.955303573608398438e+01	6.068996302188163128e+01	-5.964715560602184752e+01
6.214870452880859375e+01	-5.019606399536132812e+01	6.045696671969613334e+01	-6.021244004542091233e+01
6.167966842651367188e+01	-5.081494903564453125e+01	6.021927004772921777e+01	-6.077719604088004246e+01
6.116204452514648438e+01	-5.141237258911132812e+01	5.997734304295899932e+01	-6.134147643679334294e+01
6.059934997558593750e+01	-5.199086380004882812e+01	5.973160873866580545e+01	-6.190532879311524539e+01
5.999474334716796875e+01	-5.255284881591796875e+01	5.948244786480192658e+01	-6.246879591380498908e+01
5.935100555419921875e+01	-5.310058212280273438e+01	5.923020307832443621e+01	-6.303191632242574372e+01
5.867065811157226562e+01	-5.363623046875000000e+01	5.897518277049469049e+01	-6.359472469018445651e+01
5.795597076416015625e+01	-5.416181945800781250e+01	5.871766449344793415e+01	-6.415725222116722648e+01
5.720899581909179688e+01	-5.467927932739257812e+01	5.845789804410580359e+01	-6.471952699905176587e+01
5.643165588378906250e+01	-5.519045639038085938e+01	5.819610823969792079e+01	-6.528157429914789134e+01
5.562571334838867188e+01	-5.569710159301757812e+01	5.793249741573079348e+01	-6.584341686923434622e+01
5.479282379150390625e+01	-5.620088577270507812e+01	5.766724767416040009e+01	-6.640507518231213169e+01
5.393457031250000000e+01	-5.670343017578125000e+01	5.740052290674704949e+01	-6.696656766408214878e+01
5.305248641967773438e+01	-5.720630645751953125e+01	5.713247061607502530e+01	-6.752791089767522692e+01
5.214809036254882812e+01	-5.771102142333984375e+01	5.686322355447018850e+01	-6.808911980790891505e+01
5.122286224365234375e+01	-5.821909332275390625e+01	5.659290119902586724e+01	-6.865020782711926017e+01
5.027830123901367188e+01	-5.873197937011718750e+01	5.632161107912598652e+01	-6.921118704440853264e+01
4.931594848632812500e+01	-5.925116729736328125e+01	5.604944997121607031e+01	-6.977206833996895341e+01
4.820877456665039062e+01	-5.976406097412109375e+01	5.577650497409714347e+01	-7.033286150597326980e+01
4.677304077148437500e+01	-6.020889663696289062e+01	5.550285447669013195e+01	-7.089357535537719457e+01
4.503555679321289062e+01	-6.057328796386718750e+01	5.522856902902379517e+01	-7.145421781984067877e+01
4.303079605102539062e+01	-6.086353683471679688e+01	5.495371212612411682e+01	-7.201479603785784889e+01
4.083951568603515625e+01	-6.106996536254882812e+01	5.467834091351439696e+01	-7.257531643407331501e+01
3.849938583374023438e+01	-6.120383834838867188e+01	5.440250682216566247e+01	-7.313578479066721627e+01
3.603900146484375000e+01	-6.128564834594726562e+01	5.412625613995178497e+01	-7.369620631160174185e+01
3.349396896362304688e+01	-6.132053756713867188e+01	5.384963052595929156e+01	-7.425658568044285346e+01
3.089749908447265625e+01	-6.131576919555664062e+01	5.357266747336603885e+01	-7.481692711239979587e+01
2.827921676635742188e+01	-6.127882385253906250e+01	5.329540072603210632e+01	-7.537723440116107554e+01
2.566476631164550781e+01	-6.121693801879882812e+01	5.301786065343156906e+01	-7.593751096104621467e+01
2.307542419433593750e+01	-6.113677978515625000e+01	5.274007458809109039e+01	-7.649775986494287849e+01
2.052811241149902344e+01	-6.104425811767578125e+01	5.246206712928466231e+01	-7.705798387844984632e+01
1.803560066223144531e+01	-6.094446563720703125e+01	5.218386041635888972e+01	-7.761818549060608063e+01
1.560682201385498047e+01	-6.084169387817382812e+01	5.190547437472567083e+01	-7.817836694154669885e+01
1.324746322631835938e+01	-6.073946762084960938e+01	5.162692693725578152e+01	-7.873853024739324269e+01
1.096123600006103516e+01	-6.063981246948242188e+01	5.134823424353288601e+01	-7.929867722265520058e+01
8.754825592041015625e+00	-6.053747177124023438e+01	5.106941081918227354e+01	-7.985880950039089043e+01
6.619574546813964844e+00	-6.043276977539062500e+01	5.079046973726671865e+01	-8.041892855035303000e+01
4.548826694488525391e+00	-6.032949829101562500e+01	5.051142276354272553e+01	-8.097903569531894163e+01
2.537985086441040039e+00	-6.023033523559570312e+01	5.023228048719114724e+01	-8.153913212578828507e+01
5.837697386741638184e-01	-6.013730239868164062e+01	4.995305243847473520e+01	-8.209921891321071996e+01
-1.316274046897888184e+00	-6.005188369750976562e+01	4.967374719462994648e+01	-8.265929702189086470e+01
-3.164231300354003906e+00	-5.997520828247070312e+01	4.939437247516964646e+01	-8.321936731970302503e+01
-4.961908817291259766e+00	-5.990808105468750000e+01	4.911493522765534436e+01	-8.377943058773395535e+01
-6.726339340209960938e+00	-5.984773635864257812e+01	4.883544170489246738e+01	-8.433948752896183976e+01
-8.465126991271972656e+00	-5.979343795776367188e+01	4.855589753440592204e+01	-8.489953877606690469e+01
-1.017693805694580078e+01	-5.974676132202148438e+01	4.827630778096803255e+01	-8.545958489846147188e+01
-1.186116790771484375e+01	-5.970886611938476562e+01	4.799667700287393046e+01	-8.601962640861653142e+01
-1.351869964599609375e+01	-5.968041610717773438e+01	4.771700930258921147e+01	-8.657966376775610229e+01
-1.515114784240722656e+01	-5.966180038452148438e+01	4.743730837233297137e+01	-8.713969739098173761e+01
-1.676058006286621094e+01	-5.965316390991210938e+01	4.715757753510234807e+01	-8.769972765188475705e+01
-1.834930419921875000e+01	-5.965452957153320312e+01	4.687781978159478768e+01	-8.825975488669752167e+01
-1.991974830627441406e+01	-5.966580200195312500e+01	4.659803780343798252e+01	-8.881977939802899868e+01
-2.147280120849609375e+01	-5.968704986572265625e+01	4.631823402309689186e+01	-8.937980145822739075e+01
-2.291450881958007812e+01	-5.973173141479492188e+01	4.603841062078988244e+01	-8.993982131240586853e+01
-2.426856994628906250e+01	-5.978871154785156250e+01	-1.342414304412864396e+02	-8.950016081883349273e+01
-2.557321548461914062e+01	-5.982019042968750000e+01	-1.345212873971551062e+02	-8.894014473694889489e+01
-2.690274810791015625e+01	-5.976989364624023438e+01	-1.348011586574369574e+02	-8.838013026325278076e+01
-2.825451660156250000e+01	-5.962890625000000000e+01	-1.350810427916905780e+02	-8.782011723692625083e+01
-2.960977554321289062e+01	-5.940651321411132812e+01	-1.353609385125187714e+02	-8.726010551323237507e+01
-3.095517539978027344e+01	-5.911540222167968750e+01	-1.356408446612641683e+02	-8.670009496190793641e+01
-3.228100204467773438e+01	-5.876970672607421875e+01	-1.359207601951350739e+02	-8.614008546571588454e+01
-3.358131027221679688e+01	-5.838308334350585938e+01	-1.362006841756189601e+02	-8.558007691914301063e+01
-3.485346603393554688e+01	-5.796757125854492188e+01	-1.364806157580543982e+02	-8.502006922722742388e+01
-3.609734344482421875e+01	-5.753313446044921875e+01	-1.367605541822462385e+02	-8.446006230450338137e+01
-3.731441879272460938e+01	-5.708758926391601562e+01	-1.370404987640189063e+02	-8.390005607405174715e+01
-3.836762619018554688e+01	-5.781275177001953125e+01	-1.373204488876142761e+02	-8.334005046664533722e+01
-3.997440719604492188e+01	-5.937095642089843750e+01	-1.375734039988502957e+02	-8.291204541997957733e+01
-4.209751129150390625e+01	-6.152909088134765625e+01	-1.378020635989624907e+02	-8.260284087798035557e+01
-4.483852767944335938e+01	-6.411016082763671875e+01	-1.380088572390636728e+02	-8.240055679018109913e+01
-4.896856307983398438e+01	-6.670555114746093750e+01	-1.381959715151546106e+02	-8.229450111116173616e+01
-5.506989669799804688e+01	-6.917096710205078125e+01	-1.383653743636365050e+02	-8.227505100004434269e+01
-6.372266006469726562e+01	-7.147358703613281250e+01	-1.385188369272701152e+02	-8.233354590003861517e+01
-7.522142028808593750e+01	-7.361651611328125000e+01	-1.386579532345403720e+02	-8.246219131003354619e+01
-8.899258422851562500e+01	-7.562142944335937500e+01	-1.387841579110837245e+02	-8.265397217902892635e+01
-1.033016128540039062e+02	-7.740922546386718750e+01	-1.388987421199726384e+02	-8.290257496112482727e+01
-1.168172988891601562e+02	-7.872009277343750000e+01	-1.390028679079726999e+02	-8.320231746501113435e+01
-1.290472106933593750e+02	-7.959504699707031250e+01	-1.390975811171727230e+02	-8.354808571850875865e+01
-1.398449707031250000e+02	-8.017993927001953125e+01	-1.391838230054528083e+02	-8.393527714665664519e+01
-1.492840576171875000e+02	-8.060340118408203125e+01	-1.392624407049048330e+02	-8.435974943198969811e+01
-1.566887207031250000e+02	-8.093824768066406250e+01	-1.393341966344116827e+02	-8.481777448878949599e+01
-1.624931793212890625e+02	-8.122014617919921875e+01	-1.393997769709678778e+02	-8.530599703990925775e+01
-1.672212066650390625e+02	-8.148751068115234375e+01	-1.394597992738683843e+02	-8.582139733591711206e+01
-1.711269531250000000e+02	-8.177783203125000000e+01	-1.395148193464788164e+02	-8.636125760232415871e+01
-1.744012145996093750e+02	-8.211858367919921875e+01	-1.395653374118282670e+02	-8.692313184209045573e+01
-1.771917572021484375e+02	-8.251954650878906250e+01	-1.396118036706427574e+02	-8.750481865788019320e+01
-1.796095886230468750e+02	-8.297854614257812500e+01	-1.396546233035758462e+02	-8.810433679209089064e+01
1.780564575195312500e+02	-8.350811767578125000e+01	-1.396941609732156167e+02	-8.871990311288050179e+01
1.757073516845703125e+02	-8.408232879638671875e+01	-1.397307448758913893e+02	-8.934991280159123050e+01
1.733069610595703125e+02	-8.468540954589843750e+01	-1.397646703882994643e+02	-8.999292152143090107e+01
1.708361206054687500e+02	-8.530748748779296875e+01	4.020379665053308571e+01	-8.935237063071340913e+01
1.682861938476562500e+02	-8.594036102294921875e+01	4.017441698548245199e+01	-8.868713356764328637e+01
1.656571197509765625e+02	-8.657582092285156250e+01	4.014697528693689321e+01	-8.801242021088020806e+01
1.629559020996093750e+02	-8.720695495605468750e+01	4.012127775824590259e+01	-8.732917818979338165e+01
1.601958465576171875e+02	-8.782874298095703125e+01	4.009714998242397854e+01	-8.663826037081527431e+01
1.573952941894531250e+02	-8.843743896484375000e+01	4.007443498418425065e+01	-8.594043433373502694e+01
1.545765838623046875e+02	-8.903007507324218750e+01	4.005299148576850854e+01	-8.523639090036273558e+01
1.517798004150390625e+02	-8.958818054199218750e+01	4.003269233719432663e+01	-8.452675181032766716e+01
1.490786132812500000e+02	-9.009274291992187500e+01	4.001342310347757092e+01	-8.381207662929610080e+01
1.465081176757812500e+02	-9.054698181152343750e+01	3.999508079313246611e+01	-8.309286896636773179e+01
1.440871582031250000e+02	-9.095610809326171875e+01	3.997757271382188549e+01	-8.236958206973214658e+01
1.418206634521484375e+02	-9.132588195800781250e+01	3.996081544244238160e+01	-8.164262386276013217e+01
1.397035980224609375e+02	-9.166209411621093750e+01	3.994473389820082332e+01	-8.091236147648531585e+01
